recon_id,gtw_txn_id,gateway_status,internal_status,gateway_amount,internal_amount,result,action_taken,created_at,mismatch_flag,remarks,rollback_executed
1069,TXN_11894,SUCCESS,MATCH,15449.56,15449.56,MATCH,NONE,2026-05-06 23:19:48,0,,0
1070,TXN_12219,SUCCESS,MATCH,34244.68,34244.68,MATCH,NONE,2026-05-06 23:19:48,0,,0
1071,TXN_12266,SUCCESS,MATCH,41175.03,41175.03,MATCH,NONE,2026-05-06 23:19:48,0,,0
1072,TXN_12719,SUCCESS,MATCH,32370.78,32370.78,MATCH,NONE,2026-05-06 23:19:48,0,,0
1073,TXN_13159,SUCCESS,MATCH,7018.29,7018.29,MATCH,NONE,2026-05-06 23:19:48,0,,0
1074,TXN_13318,SUCCESS,MATCH,19198.31,19198.31,MATCH,NONE,2026-05-06 23:19:48,0,,0
1075,TXN_13335,FAILED ,MISSING_INTERNAL,5716.32,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:48,0,,0
1076,TXN_14689,SUCCESS,MATCH,45678.25,45678.25,MATCH,NONE,2026-05-06 23:19:48,0,,0
1077,TXN_14897,SUCCESS,MATCH,10639.99,10639.99,MATCH,NONE,2026-05-06 23:19:48,0,,0
1078,TXN_10028,SUCCESS,MATCH,49044.97,49044.97,MATCH,NONE,2026-05-06 23:19:48,0,,0
1079,TXN_10172,SUCCESS,MATCH,36660.41,36660.41,MATCH,NONE,2026-05-06 23:19:48,0,,0
1080,TXN_10408,SUCCESS,MATCH,26767.44,26767.44,MATCH,NONE,2026-05-06 23:19:48,0,,0
1081,TXN_10589,SUCCESS,MATCH,5639.99,5639.99,MATCH,NONE,2026-05-06 23:19:48,0,,0
1082,TXN_10724,SUCCESS,MATCH,26806.67,26806.67,MATCH,NONE,2026-05-06 23:19:48,0,,0
1083,TXN_10919,SUCCESS,MATCH,42635.72,42635.72,MATCH,NONE,2026-05-06 23:19:48,0,,0
1084,TXN_11330,SUCCESS,MATCH,15577.42,15577.42,MATCH,NONE,2026-05-06 23:19:48,0,,0
1085,TXN_11388,SUCCESS,MATCH,22808.84,22808.84,MATCH,NONE,2026-05-06 23:19:48,0,,0
1086,TXN_11563,FAILED ,MISSING_INTERNAL,13863.52,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:48,0,,0
1087,TXN_11589,SUCCESS,MATCH,36178.6,36178.6,MATCH,NONE,2026-05-06 23:19:48,0,,0
1088,TXN_11654,SUCCESS,MATCH,10037.53,10037.53,MATCH,NONE,2026-05-06 23:19:48,0,,0
1089,TXN_11980,FAILED ,MISSING_INTERNAL,15080.33,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:48,0,,0
1090,TXN_12223,SUCCESS,MATCH,12392.56,12392.56,MATCH,NONE,2026-05-06 23:19:48,0,,0
1091,TXN_12480,SUCCESS,MATCH,46924.11,46924.11,MATCH,NONE,2026-05-06 23:19:48,0,,0
1092,TXN_12509,SUCCESS,MATCH,6362.21,6362.21,MATCH,NONE,2026-05-06 23:19:48,0,,0
1093,TXN_12592,SUCCESS,MATCH,47957.79,47957.79,MATCH,NONE,2026-05-06 23:19:48,0,,0
1094,TXN_12663,SUCCESS,MATCH,33014.13,33014.13,MATCH,NONE,2026-05-06 23:19:48,0,,0
1095,TXN_12943,SUCCESS,MATCH,31233.33,31233.33,MATCH,NONE,2026-05-06 23:19:48,0,,0
1096,TXN_13160,SUCCESS,MATCH,42274.44,42274.44,MATCH,NONE,2026-05-06 23:19:48,0,,0
1097,TXN_13418,SUCCESS,MATCH,15064.4,15064.4,MATCH,NONE,2026-05-06 23:19:48,0,,0
1098,TXN_13467,SUCCESS,MATCH,9440.35,9440.35,MATCH,NONE,2026-05-06 23:19:48,0,,0
1099,TXN_14018,FAILED ,MISSING_INTERNAL,42932.93,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:48,0,,0
1100,TXN_14248,SUCCESS,MATCH,14889.61,14889.61,MATCH,NONE,2026-05-06 23:19:48,0,,0
1101,TXN_14382,SUCCESS,MATCH,32536.85,32536.85,MATCH,NONE,2026-05-06 23:19:48,0,,0
1102,TXN_14650,SUCCESS,MATCH,49899.42,49899.42,MATCH,NONE,2026-05-06 23:19:48,0,,0
1103,TXN_14848,SUCCESS,MATCH,30080.29,30080.29,MATCH,NONE,2026-05-06 23:19:48,0,,0
1104,TXN_14963,SUCCESS,MATCH,16565.24,16565.24,MATCH,NONE,2026-05-06 23:19:48,0,,0
1105,TXN_10296,SUCCESS,MATCH,38348.3,38348.3,MATCH,NONE,2026-05-06 23:19:48,0,,0
1106,TXN_10350,SUCCESS,MATCH,25348.49,25348.49,MATCH,NONE,2026-05-06 23:19:48,0,,0
1107,TXN_10799,SUCCESS,MATCH,29895.3,29895.3,MATCH,NONE,2026-05-06 23:19:48,0,,0
1108,TXN_11053,SUCCESS,MATCH,37411.69,37411.69,MATCH,NONE,2026-05-06 23:19:48,0,,0
1109,TXN_11150,SUCCESS,MATCH,38203.6,38203.6,MATCH,NONE,2026-05-06 23:19:48,0,,0
1110,TXN_11387,SUCCESS,MATCH,9486.79,9486.79,MATCH,NONE,2026-05-06 23:19:48,0,,0
1111,TXN_11815,SUCCESS,MATCH,9224.48,9224.48,MATCH,NONE,2026-05-06 23:19:48,0,,0
1112,TXN_12152,PENDING,MISSING_INTERNAL,48691.19,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:48,0,,0
1113,TXN_12196,SUCCESS,MATCH,37684.08,37684.08,MATCH,NONE,2026-05-06 23:19:48,0,,0
1114,TXN_12245,SUCCESS,MATCH,44922.78,44922.78,MATCH,NONE,2026-05-06 23:19:48,0,,0
1115,TXN_12273,FAILED ,MISSING_INTERNAL,47798.72,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:48,0,,0
1116,TXN_12399,FAILED ,MISSING_INTERNAL,49095.74,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:48,0,,0
1117,TXN_12601,SUCCESS,MATCH,25117.12,25117.12,MATCH,NONE,2026-05-06 23:19:48,0,,0
1118,TXN_12636,SUCCESS,MATCH,29849.02,29849.02,MATCH,NONE,2026-05-06 23:19:48,0,,0
1119,TXN_13141,SUCCESS,MATCH,8315.77,8315.77,MATCH,NONE,2026-05-06 23:19:48,0,,0
1120,TXN_13348,SUCCESS,MATCH,1698.45,1698.45,MATCH,NONE,2026-05-06 23:19:48,0,,0
1121,TXN_13755,SUCCESS,MATCH,20231.96,20231.96,MATCH,NONE,2026-05-06 23:19:48,0,,0
1122,TXN_14129,SUCCESS,MATCH,42600.76,42600.76,MATCH,NONE,2026-05-06 23:19:48,0,,0
1123,TXN_14176,FAILED ,MISSING_INTERNAL,46697.63,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:48,0,,0
1124,TXN_14635,SUCCESS,MATCH,23812.95,23812.95,MATCH,NONE,2026-05-06 23:19:48,0,,0
1125,TXN_14902,SUCCESS,MATCH,46327.3,46327.3,MATCH,NONE,2026-05-06 23:19:48,0,,0
1126,TXN_14962,SUCCESS,MATCH,33817.78,33817.78,MATCH,NONE,2026-05-06 23:19:48,0,,0
1127,TXN_14973,SUCCESS,MATCH,11496.76,11496.76,MATCH,NONE,2026-05-06 23:19:48,0,,0
1128,TXN_10212,SUCCESS,MATCH,5232.74,5232.74,MATCH,NONE,2026-05-06 23:19:48,0,,0
1129,TXN_10712,SUCCESS,MATCH,19503.07,19503.07,MATCH,NONE,2026-05-06 23:19:48,0,,0
1130,TXN_11162,SUCCESS,MATCH,5153.36,5153.36,MATCH,NONE,2026-05-06 23:19:48,0,,0
1131,TXN_11202,SUCCESS,MATCH,5838.29,5838.29,MATCH,NONE,2026-05-06 23:19:48,0,,0
1132,TXN_11282,SUCCESS,MATCH,47147.37,47147.37,MATCH,NONE,2026-05-06 23:19:48,0,,0
1133,TXN_11335,PENDING,MISSING_INTERNAL,10585.6,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:48,0,,0
1134,TXN_12034,SUCCESS,MATCH,11998.32,11998.32,MATCH,NONE,2026-05-06 23:19:48,0,,0
1135,TXN_12508,SUCCESS,MATCH,36351.14,36351.14,MATCH,NONE,2026-05-06 23:19:48,0,,0
1136,TXN_12567,SUCCESS,MATCH,35683.41,35683.41,MATCH,NONE,2026-05-06 23:19:48,0,,0
1137,TXN_12618,SUCCESS,MATCH,29931.05,29931.05,MATCH,NONE,2026-05-06 23:19:48,0,,0
1138,TXN_13245,SUCCESS,MATCH,40684.07,40684.07,MATCH,NONE,2026-05-06 23:19:48,0,,0
1139,TXN_13331,SUCCESS,MATCH,33305.64,33305.64,MATCH,NONE,2026-05-06 23:19:48,0,,0
1140,TXN_13500,SUCCESS,MATCH,8903.67,8903.67,MATCH,NONE,2026-05-06 23:19:48,0,,0
1141,TXN_13901,SUCCESS,MATCH,27868.19,27868.19,MATCH,NONE,2026-05-06 23:19:48,0,,0
1142,TXN_14033,SUCCESS,MATCH,9080.0,9080.0,MATCH,NONE,2026-05-06 23:19:48,0,,0
1143,TXN_14155,SUCCESS,MATCH,26816.27,26816.27,MATCH,NONE,2026-05-06 23:19:48,0,,0
1144,TXN_14247,SUCCESS,MATCH,36930.32,36930.32,MATCH,NONE,2026-05-06 23:19:48,0,,0
1145,TXN_14256,FAILED ,MISSING_INTERNAL,9953.02,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:48,0,,0
1146,TXN_14621,SUCCESS,MATCH,36596.75,36596.75,MATCH,NONE,2026-05-06 23:19:48,0,,0
1147,TXN_14816,SUCCESS,MATCH,39220.89,39220.89,MATCH,NONE,2026-05-06 23:19:48,0,,0
1148,TXN_10557,SUCCESS,MATCH,970.59,970.59,MATCH,NONE,2026-05-06 23:19:48,0,,0
1149,TXN_10830,SUCCESS,MATCH,37587.47,37587.47,MATCH,NONE,2026-05-06 23:19:48,0,,0
1150,TXN_10921,SUCCESS,MATCH,42443.38,42443.38,MATCH,NONE,2026-05-06 23:19:48,0,,0
1151,TXN_11010,SUCCESS,MATCH,16801.38,16801.38,MATCH,NONE,2026-05-06 23:19:48,0,,0
1152,TXN_11051,SUCCESS,MATCH,47407.55,47407.55,MATCH,NONE,2026-05-06 23:19:48,0,,0
1153,TXN_11431,SUCCESS,MATCH,25400.47,25400.47,MATCH,NONE,2026-05-06 23:19:48,0,,0
1154,TXN_11631,SUCCESS,MATCH,46803.98,46803.98,MATCH,NONE,2026-05-06 23:19:48,0,,0
1155,TXN_12067,SUCCESS,MATCH,1435.29,1435.29,MATCH,NONE,2026-05-06 23:19:48,0,,0
1156,TXN_12077,SUCCESS,MATCH,46689.19,46689.19,MATCH,NONE,2026-05-06 23:19:48,0,,0
1157,TXN_12166,SUCCESS,MATCH,23148.14,23148.14,MATCH,NONE,2026-05-06 23:19:48,0,,0
1158,TXN_12175,SUCCESS,MATCH,6177.48,6177.48,MATCH,NONE,2026-05-06 23:19:48,0,,0
1159,TXN_12418,SUCCESS,MATCH,24588.43,24588.43,MATCH,NONE,2026-05-06 23:19:48,0,,0
1160,TXN_12454,SUCCESS,MATCH,30516.72,30516.72,MATCH,NONE,2026-05-06 23:19:48,0,,0
1161,TXN_12579,SUCCESS,MATCH,24084.83,24084.83,MATCH,NONE,2026-05-06 23:19:48,0,,0
1162,TXN_12662,FAILED ,MISSING_INTERNAL,29821.84,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:48,0,,0
1163,TXN_13303,SUCCESS,MATCH,40480.15,40480.15,MATCH,NONE,2026-05-06 23:19:48,0,,0
1164,TXN_13661,SUCCESS,MATCH,20860.55,20860.55,MATCH,NONE,2026-05-06 23:19:48,0,,0
1165,TXN_13694,SUCCESS,MATCH,26056.78,26056.78,MATCH,NONE,2026-05-06 23:19:48,0,,0
1166,TXN_13836,SUCCESS,MATCH,46319.97,46319.97,MATCH,NONE,2026-05-06 23:19:48,0,,0
1167,TXN_14112,SUCCESS,MATCH,14027.95,14027.95,MATCH,NONE,2026-05-06 23:19:48,0,,0
1168,TXN_14375,SUCCESS,MATCH,12707.12,12707.12,MATCH,NONE,2026-05-06 23:19:48,0,,0
1169,TXN_14413,SUCCESS,MATCH,4530.05,4530.05,MATCH,NONE,2026-05-06 23:19:48,0,,0
1170,TXN_14954,SUCCESS,MATCH,27182.05,27182.05,MATCH,NONE,2026-05-06 23:19:48,0,,0
1171,TXN_10069,SUCCESS,MATCH,25617.94,25617.94,MATCH,NONE,2026-05-06 23:19:48,0,,0
1172,TXN_10094,SUCCESS,MATCH,27198.15,27198.15,MATCH,NONE,2026-05-06 23:19:48,0,,0
1173,TXN_10285,SUCCESS,MATCH,11035.78,11035.78,MATCH,NONE,2026-05-06 23:19:48,0,,0
1174,TXN_11049,SUCCESS,MATCH,3205.48,3205.48,MATCH,NONE,2026-05-06 23:19:48,0,,0
1175,TXN_11056,SUCCESS,MATCH,16283.19,16283.19,MATCH,NONE,2026-05-06 23:19:48,0,,0
1176,TXN_11380,SUCCESS,MATCH,35080.84,35080.84,MATCH,NONE,2026-05-06 23:19:48,0,,0
1177,TXN_11838,SUCCESS,MATCH,16470.0,16470.0,MATCH,NONE,2026-05-06 23:19:48,0,,0
1178,TXN_12108,SUCCESS,MATCH,34603.26,34603.26,MATCH,NONE,2026-05-06 23:19:48,0,,0
1179,TXN_12281,SUCCESS,MATCH,47917.67,47917.67,MATCH,NONE,2026-05-06 23:19:48,0,,0
1180,TXN_12372,SUCCESS,MATCH,47101.32,47101.32,MATCH,NONE,2026-05-06 23:19:48,0,,0
1181,TXN_12492,SUCCESS,MATCH,40499.82,40499.82,MATCH,NONE,2026-05-06 23:19:48,0,,0
1182,TXN_12702,SUCCESS,MATCH,41867.7,41867.7,MATCH,NONE,2026-05-06 23:19:48,0,,0
1183,TXN_12831,SUCCESS,MATCH,15127.0,15127.0,MATCH,NONE,2026-05-06 23:19:48,0,,0
1184,TXN_13019,SUCCESS,MATCH,38158.16,38158.16,MATCH,NONE,2026-05-06 23:19:48,0,,0
1185,TXN_13190,SUCCESS,MATCH,13477.7,13477.7,MATCH,NONE,2026-05-06 23:19:48,0,,0
1186,TXN_13192,SUCCESS,MATCH,10529.69,10529.69,MATCH,NONE,2026-05-06 23:19:48,0,,0
1187,TXN_13298,SUCCESS,MATCH,37295.74,37295.74,MATCH,NONE,2026-05-06 23:19:48,0,,0
1188,TXN_13403,SUCCESS,MATCH,4010.12,4010.12,MATCH,NONE,2026-05-06 23:19:48,0,,0
1189,TXN_13419,SUCCESS,MATCH,16695.39,16695.39,MATCH,NONE,2026-05-06 23:19:48,0,,0
1190,TXN_13483,SUCCESS,MATCH,5708.18,5708.18,MATCH,NONE,2026-05-06 23:19:48,0,,0
1191,TXN_13584,SUCCESS,MATCH,38173.36,38173.36,MATCH,NONE,2026-05-06 23:19:48,0,,0
1192,TXN_13746,PENDING,MISSING_INTERNAL,16611.12,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:48,0,,0
1193,TXN_14001,SUCCESS,MATCH,9601.49,9601.49,MATCH,NONE,2026-05-06 23:19:48,0,,0
1194,TXN_14072,SUCCESS,MATCH,2847.45,2847.45,MATCH,NONE,2026-05-06 23:19:48,0,,0
1195,TXN_14307,SUCCESS,MATCH,10268.26,10268.26,MATCH,NONE,2026-05-06 23:19:48,0,,0
1196,TXN_14491,SUCCESS,MATCH,34585.2,34585.2,MATCH,NONE,2026-05-06 23:19:48,0,,0
1197,TXN_14539,PENDING,MISSING_INTERNAL,12101.79,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:48,0,,0
1198,TXN_14679,SUCCESS,MATCH,26492.62,26492.62,MATCH,NONE,2026-05-06 23:19:48,0,,0
1199,TXN_14763,SUCCESS,MATCH,11400.55,11400.55,MATCH,NONE,2026-05-06 23:19:48,0,,0
1200,TXN_14936,SUCCESS,MATCH,29382.91,29382.91,MATCH,NONE,2026-05-06 23:19:48,0,,0
1201,TXN_14946,SUCCESS,MATCH,38097.11,38097.11,MATCH,NONE,2026-05-06 23:19:48,0,,0
1202,TXN_10020,SUCCESS,MATCH,13574.58,13574.58,MATCH,NONE,2026-05-06 23:19:48,0,,0
1203,TXN_10126,SUCCESS,MATCH,35988.85,35988.85,MATCH,NONE,2026-05-06 23:19:48,0,,0
1204,TXN_10151,SUCCESS,MATCH,12495.66,12495.66,MATCH,NONE,2026-05-06 23:19:48,0,,0
1205,TXN_10169,SUCCESS,MATCH,5404.15,5404.15,MATCH,NONE,2026-05-06 23:19:48,0,,0
1206,TXN_10607,FAILED ,MISSING_INTERNAL,15996.69,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:48,0,,0
1207,TXN_10831,PENDING,MISSING_INTERNAL,12605.67,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:48,0,,0
1208,TXN_10845,SUCCESS,MATCH,38283.9,38283.9,MATCH,NONE,2026-05-06 23:19:48,0,,0
1209,TXN_10872,FAILED ,MISSING_INTERNAL,13178.74,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:49,0,,0
1210,TXN_11250,SUCCESS,MATCH,26278.31,26278.31,MATCH,NONE,2026-05-06 23:19:49,0,,0
1211,TXN_11400,SUCCESS,MATCH,46448.49,46448.49,MATCH,NONE,2026-05-06 23:19:49,0,,0
1212,TXN_11424,SUCCESS,MATCH,35150.31,35150.31,MATCH,NONE,2026-05-06 23:19:49,0,,0
1213,TXN_11799,SUCCESS,MATCH,49149.11,49149.11,MATCH,NONE,2026-05-06 23:19:49,0,,0
1214,TXN_11823,SUCCESS,MATCH,2071.77,2071.77,MATCH,NONE,2026-05-06 23:19:49,0,,0
1215,TXN_11852,SUCCESS,MATCH,24192.67,24192.67,MATCH,NONE,2026-05-06 23:19:49,0,,0
1216,TXN_11898,SUCCESS,MATCH,21527.69,21527.69,MATCH,NONE,2026-05-06 23:19:49,0,,0
1217,TXN_11950,SUCCESS,MATCH,43073.55,43073.55,MATCH,NONE,2026-05-06 23:19:49,0,,0
1218,TXN_12122,SUCCESS,MATCH,42666.52,42666.52,MATCH,NONE,2026-05-06 23:19:49,0,,0
1219,TXN_12131,SUCCESS,MATCH,2197.17,2197.17,MATCH,NONE,2026-05-06 23:19:49,0,,0
1220,TXN_12134,SUCCESS,MATCH,40860.98,40860.98,MATCH,NONE,2026-05-06 23:19:49,0,,0
1221,TXN_12484,SUCCESS,MATCH,48361.81,48361.81,MATCH,NONE,2026-05-06 23:19:49,0,,0
1222,TXN_12761,SUCCESS,MATCH,29242.79,29242.79,MATCH,NONE,2026-05-06 23:19:49,0,,0
1223,TXN_12792,SUCCESS,MATCH,26650.67,26650.67,MATCH,NONE,2026-05-06 23:19:49,0,,0
1224,TXN_12969,FAILED ,MISSING_INTERNAL,48727.72,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:49,0,,0
1225,TXN_13270,SUCCESS,MATCH,1751.15,1751.15,MATCH,NONE,2026-05-06 23:19:49,0,,0
1226,TXN_13302,FAILED ,MISSING_INTERNAL,11824.49,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:49,0,,0
1227,TXN_13625,SUCCESS,MATCH,1990.67,1990.67,MATCH,NONE,2026-05-06 23:19:49,0,,0
1228,TXN_14013,FAILED ,MISSING_INTERNAL,29302.35,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:49,0,,0
1229,TXN_14632,SUCCESS,MATCH,2831.84,2831.84,MATCH,NONE,2026-05-06 23:19:49,0,,0
1230,TXN_14643,SUCCESS,MATCH,1631.37,1631.37,MATCH,NONE,2026-05-06 23:19:49,0,,0
1231,TXN_14708,SUCCESS,MATCH,16308.53,16308.53,MATCH,NONE,2026-05-06 23:19:49,0,,0
1232,TXN_14865,SUCCESS,MATCH,18779.57,18779.57,MATCH,NONE,2026-05-06 23:19:49,0,,0
1233,TXN_10242,SUCCESS,MATCH,14442.3,14442.3,MATCH,NONE,2026-05-06 23:19:49,0,,0
1234,TXN_10658,FAILED ,MISSING_INTERNAL,12771.27,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:49,0,,0
1235,TXN_10676,SUCCESS,MATCH,604.34,604.34,MATCH,NONE,2026-05-06 23:19:49,0,,0
1236,TXN_11336,SUCCESS,MATCH,23390.1,23390.1,MATCH,NONE,2026-05-06 23:19:49,0,,0
1237,TXN_11413,FAILED ,MISSING_INTERNAL,35716.74,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:49,0,,0
1238,TXN_11593,PENDING,MISSING_INTERNAL,15699.08,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:49,0,,0
1239,TXN_12078,FAILED ,MISSING_INTERNAL,3477.92,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:49,0,,0
1240,TXN_12102,SUCCESS,MATCH,36608.29,36608.29,MATCH,NONE,2026-05-06 23:19:49,0,,0
1241,TXN_12193,SUCCESS,MATCH,7340.89,7340.89,MATCH,NONE,2026-05-06 23:19:49,0,,0
1242,TXN_12230,SUCCESS,MATCH,31291.37,31291.37,MATCH,NONE,2026-05-06 23:19:49,0,,0
1243,TXN_12303,SUCCESS,MATCH,31455.18,31455.18,MATCH,NONE,2026-05-06 23:19:49,0,,0
1244,TXN_12549,SUCCESS,MATCH,45937.07,45937.07,MATCH,NONE,2026-05-06 23:19:49,0,,0
1245,TXN_12634,SUCCESS,MATCH,17761.5,17761.5,MATCH,NONE,2026-05-06 23:19:49,0,,0
1246,TXN_12780,SUCCESS,MATCH,30202.32,30202.32,MATCH,NONE,2026-05-06 23:19:49,0,,0
1247,TXN_12832,SUCCESS,MATCH,16195.79,16195.79,MATCH,NONE,2026-05-06 23:19:49,0,,0
1248,TXN_12861,SUCCESS,MATCH,21197.22,21197.22,MATCH,NONE,2026-05-06 23:19:49,0,,0
1249,TXN_12900,SUCCESS,MATCH,40566.3,40566.3,MATCH,NONE,2026-05-06 23:19:49,0,,0
1250,TXN_13061,SUCCESS,MATCH,24289.48,24289.48,MATCH,NONE,2026-05-06 23:19:49,0,,0
1251,TXN_13131,SUCCESS,MATCH,21289.19,21289.19,MATCH,NONE,2026-05-06 23:19:49,0,,0
1252,TXN_13193,SUCCESS,MATCH,41991.13,41991.13,MATCH,NONE,2026-05-06 23:19:49,0,,0
1253,TXN_13215,SUCCESS,MATCH,10690.18,10690.18,MATCH,NONE,2026-05-06 23:19:49,0,,0
1254,TXN_13324,FAILED ,MISSING_INTERNAL,13086.92,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:49,0,,0
1255,TXN_13532,SUCCESS,MATCH,20306.98,20306.98,MATCH,NONE,2026-05-06 23:19:49,0,,0
1256,TXN_13819,SUCCESS,MATCH,12939.24,12939.24,MATCH,NONE,2026-05-06 23:19:49,0,,0
1257,TXN_14160,FAILED ,MISSING_INTERNAL,4439.95,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:49,0,,0
1258,TXN_14392,SUCCESS,MATCH,7355.5,7355.5,MATCH,NONE,2026-05-06 23:19:49,0,,0
1259,TXN_14481,SUCCESS,MATCH,10791.57,10791.57,MATCH,NONE,2026-05-06 23:19:49,0,,0
1260,TXN_10115,SUCCESS,MATCH,14783.02,14783.02,MATCH,NONE,2026-05-06 23:19:49,0,,0
1261,TXN_10156,SUCCESS,MATCH,23150.51,23150.51,MATCH,NONE,2026-05-06 23:19:49,0,,0
1262,TXN_10437,SUCCESS,MATCH,43419.08,43419.08,MATCH,NONE,2026-05-06 23:19:49,0,,0
1263,TXN_10496,FAILED ,MISSING_INTERNAL,29574.38,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:49,0,,0
1264,TXN_10635,SUCCESS,MATCH,8331.28,8331.28,MATCH,NONE,2026-05-06 23:19:49,0,,0
1265,TXN_10857,SUCCESS,MATCH,6493.18,6493.18,MATCH,NONE,2026-05-06 23:19:49,0,,0
1266,TXN_11055,SUCCESS,MATCH,15834.86,15834.86,MATCH,NONE,2026-05-06 23:19:49,0,,0
1267,TXN_11298,SUCCESS,MATCH,46668.75,46668.75,MATCH,NONE,2026-05-06 23:19:49,0,,0
1268,TXN_11477,SUCCESS,MATCH,48032.05,48032.05,MATCH,NONE,2026-05-06 23:19:49,0,,0
1269,TXN_11620,SUCCESS,MATCH,16543.8,16543.8,MATCH,NONE,2026-05-06 23:19:49,0,,0
1270,TXN_11930,FAILED ,MISSING_INTERNAL,41594.91,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:49,0,,0
1271,TXN_12016,PENDING,MISSING_INTERNAL,11812.4,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:49,0,,0
1272,TXN_12214,SUCCESS,MATCH,33981.02,33981.02,MATCH,NONE,2026-05-06 23:19:49,0,,0
1273,TXN_12473,SUCCESS,MATCH,43073.9,43073.9,MATCH,NONE,2026-05-06 23:19:49,0,,0
1274,TXN_12548,SUCCESS,MATCH,8457.57,8457.57,MATCH,NONE,2026-05-06 23:19:49,0,,0
1275,TXN_12619,SUCCESS,MATCH,22298.82,22298.82,MATCH,NONE,2026-05-06 23:19:49,0,,0
1276,TXN_12631,FAILED ,MISSING_INTERNAL,45684.25,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:49,0,,0
1277,TXN_12715,SUCCESS,MATCH,2710.4,2710.4,MATCH,NONE,2026-05-06 23:19:49,0,,0
1278,TXN_12822,SUCCESS,MATCH,22751.13,22751.13,MATCH,NONE,2026-05-06 23:19:49,0,,0
1279,TXN_12947,SUCCESS,MATCH,33918.71,33918.71,MATCH,NONE,2026-05-06 23:19:49,0,,0
1280,TXN_13147,SUCCESS,MATCH,25405.14,25405.14,MATCH,NONE,2026-05-06 23:19:49,0,,0
1281,TXN_13308,SUCCESS,MATCH,7993.63,7993.63,MATCH,NONE,2026-05-06 23:19:49,0,,0
1282,TXN_13339,SUCCESS,MATCH,37195.17,37195.17,MATCH,NONE,2026-05-06 23:19:49,0,,0
1283,TXN_13387,SUCCESS,MATCH,42301.56,42301.56,MATCH,NONE,2026-05-06 23:19:49,0,,0
1284,TXN_13594,SUCCESS,MATCH,37898.47,37898.47,MATCH,NONE,2026-05-06 23:19:49,0,,0
1285,TXN_13613,SUCCESS,MATCH,11557.8,11557.8,MATCH,NONE,2026-05-06 23:19:49,0,,0
1286,TXN_13727,FAILED ,MISSING_INTERNAL,26068.29,0.0,MISSING_INTERNAL,ROLLBACK,2026-05-06 23:19:49,0,,0
1287,TXN_13780,SUCCESS,MATCH,35094.19,35094.19,MATCH,NONE,2026-05-06 23:19:49,0,,0
1288,TXN_14022,SUCCESS,MATCH,5117.91,5117.91,MATCH,NONE,2026-05-06 23:19:49,0,,0
1289,TXN_14032,SUCCESS,MATCH,5950.95,5950.95,MATCH,NONE,2026-05-06 23:19:49,0,,0
1290,TXN_14126,SUCCESS,MATCH,5630.82,5630.82,MATCH,NONE,2026-05-06 23:19:49,0,,0
1291,TXN_14225,SUCCESS,MATCH,7249.47,7249.47,MATCH,NONE,2026-05-06 23:19:49,0,,0
1292,TXN_14227,SUCCESS,MATCH,1244.62,1244.62,MATCH,NONE,2026-05-06 23:19:49,0,,0
1293,TXN_14331,SUCCESS,MATCH,43412.41,43412.41,MATCH,NONE,2026-05-06 23:19:49,0,,0
1294,TXN_14473,SUCCESS,MATCH,32170.79,32170.79,MATCH,NONE,2026-05-06 23:19:49,0,,0
1295,TXN_14742,SUCCESS,MATCH,35117.93,35117.93,MATCH,NONE,2026-05-06 23:19:49,0,,0
1296,TXN_10304,SUCCESS,MATCH,27446.68,27446.68,MATCH,NONE,2026-05-06 23:19:49,0,,0
